id_competition,id_fight,id_person_blue,id_person_white,id_winner,is_finished,round,duration,ippon,waza,yuko,penalty,ippon_b,waza_b,yuko_b,penalty_b,ippon_w,waza_w,yuko_w,penalty_w,type,round_code,round_name,date_start_ts,first_hajime_at_ts,gs,bye,updated_at,hsk_w,hsk_b,tagged,kodokan_tagged,published,sc_countdown_offset,fight_no,contest_code_long,mat,id_competition_teams,id_fight_team,competition_name,competition_date,external_id,city,comp_year,age,fight_duration,weight,id_weight,date_raw,person_white,id_ijf_white,family_name_white,given_name_white,timestamp_version_white,person_blue,id_ijf_blue,family_name_blue,given_name_blue,timestamp_version_blue,country_white,country_short_white,id_country_white,country_blue,country_short_blue,id_country_blue,picture_folder_1,picture_filename_1,picture_folder_2,picture_filename_2,media,rank_name,personal_picture_white,personal_picture_blue
971,39844,2674,5311,5311,1,3,00:05:00,0,1,1,4,0,0,1,3,0,1,0,1,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,pjc2011_m_p100_0002,0,,,Panamerican Championships Guadalajara 2011,2011-04-01,pjc2011,Guadalajara,2011,Seniors,240,+100,7,2011/04/01,FIGUEROA Pablo,7fd26296,FIGUEROA,Pablo,v1429099265,BACCINO Orlando,8e1a1823,BACCINO,Orlando,v1427200421,Puerto Rico,PUR,111,Argentina,ARG,77,,,/imported/,3695_1013700000500.jpg,,,https://www.judobase.org/files/persons//,https://www.judobase.org/files/persons//imported//3695_1013700000500.jpg
980,46610,5596,5311,5311,1,3,00:00:16,1,0,3,4,0,0,1,2,1,0,2,2,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,wcup_esa2011_m_p100_0002,0,,,World Cup San Salvador 2011,2011-07-16,wcup_esa2011,San Salvador,2011,Seniors,240,+100,7,2011/07/16,FIGUEROA Pablo,7fd26296,FIGUEROA,Pablo,v1429099265,TURNER Anthony,973823c1,TURNER,Anthony,v1429099265,Puerto Rico,PUR,111,United States of America,USA,57,,,/2011/08/,12628_12627_Anthony_Turner.jpg,,World Cup,https://www.judobase.org/files/persons//,https://www.judobase.org/files/persons//2011/08//12628_12627_Anthony_Turner.jpg
978,47726,1975,7567,1975,1,3,00:00:31,1,0,0,5,1,0,0,1,0,0,0,4,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,wcup_usa2011_m_p100_0002,0,,,World Cup Miami 2011,2011-07-02,wcup_usa2011,Miami,2011,Seniors,240,+100,7,2011/07/02,FLETCHER Mark,1d888f47,FLETCHER,Mark,v1503091477,EITEL Grzegorz,5dbd67ef,EITEL,Grzegorz,v1429099265,United States of America,USA,57,Poland,POL,25,/2015/02/,46597_46596_Mark-Fletcher.jpg,/imported/,2693_0933100004706.jpg,,World Cup,https://www.judobase.org/files/persons//2015/02//46597_46596_Mark-Fletcher.jpg,https://www.judobase.org/files/persons//imported//2693_0933100004706.jpg
979,48210,5298,5113,5298,1,3,00:04:29,1,0,0,0,1,0,0,0,0,0,0,0,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,wcup_ven2011_m_p100_0002,0,,,World Cup Puerto La Cruz 2011,2011-07-09,wcup_ven2011,Puerto La Cruz,2011,Seniors,240,+100,7,2011/07/09,ANTAKI Patrick,5b1bb412,ANTAKI,Patrick,v1427200421,PINEDA Pedro,8392b49c,PINEDA,Pedro,v1616593972,Lebanon,LBN,244,Venezuela,VEN,109,/2011/07/,10988_10987_patrick-antaki1.jpg,/2021/02/,5298_1613640705.jpg,,World Cup,https://www.judobase.org/files/persons//2011/07//10988_10987_patrick-antaki1.jpg,https://www.judobase.org/files/persons//2021/02//5298_1613640705.jpg
1139,124945,12506,13320,12506,1,3,00:05:00,1,0,0,3,1,0,0,1,0,0,0,2,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_mar2014_m_p100_0002,0,,,African Open Casablanca 2014,2014-01-25,cont_open_mar2014,Casablanca,2014,Seniors,240,+100,7,2014/01/25,IRABLI Nicholas,2ab6ebb8,IRABLI,Nicholas,v1433166335,MISRI Husein,62b86fb5,MISRI,Husein,v1695107362,United States of America,USA,57,Kuwait,KUW,87,/2015/05/,61058_61057_Nicholas-Irabli.jpg,/2023/09/,12506_1695107360.jpg,,African Open,https://www.judobase.org/files/persons//2015/05//61058_61057_Nicholas-Irabli.jpg,https://www.judobase.org/files/persons//2023/09//12506_1695107360.jpg
1190,175590,9298,1931,1931,1,3,00:04:42,1,0,0,4,0,0,0,3,1,0,0,1,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_tun2015_m_p100_0002,0,,,African Open Tunis 2015,2015-01-17,cont_open_tun2015,Tunis,2015,Seniors,240,+100,7,2015/01/17,THOREL Matthieu,adba694b,THOREL,Matthieu,v1518536308,IMINOV Akbarzhan,7886e932,IMINOV,Akbarzhan,v1427200421,France,FRA,4,United States of America,USA,57,/2014/12/,37691_37690_THOREL-Mathieu1.jpg,/2013/09/,27643_27642_Akbar.jpg,yt*46tsD0MjGqQ*00:00:10,African Open,https://www.judobase.org/files/persons//2014/12//37691_37690_THOREL-Mathieu1.jpg,https://www.judobase.org/files/persons//2013/09//27643_27642_Akbar.jpg
1198,183255,20433,11339,20433,1,3,00:00:00,1,0,2,2,1,0,1,2,0,0,1,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_mar2015_m_p100_0002,0,,,African Open Casablanca 2015,2015-03-14,cont_open_mar2015,Casablanca,2015,Seniors,240,+100,7,2015/03/14,FRIFRA El Mehdi,d5ea7e8e,FRIFRA,El Mehdi,v1606986714,DAVENNE Loic,a14a8b2c,DAVENNE,Loic,v1427200421,Morocco,MAR,60,France,FRA,4,/2020/12/,11339_1606986713.jpg,/2015/02/,46426_46425_DAVENNE-Loic.jpg,yt*4VZUqKfxVgA*00:00:10,African Open,https://www.judobase.org/files/persons//2020/12//11339_1606986713.jpg,https://www.judobase.org/files/persons//2015/02//46426_46425_DAVENNE-Loic.jpg
1218,193702,10431,23129,10431,1,3,00:00:33,1,0,0,0,1,0,0,0,0,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,aju_sen2015_m_p100_0002,0,,,African Championships Seniors 2015,2015-04-23,aju_sen2015,Libreville,2015,Seniors,240,+100,7,2015/04/23,ALOMADI Laurent,772d67d1,ALOMADI,Laurent,v1428088458,KEUVELAAR Kevin,63b212ae,KEUVELAAR,Kevin,v1556554449,Gabon,GAB,292,South Africa,RSA,82,/2015/04/,55911_55910_alomadi-laurent-001.jpg,/2019/04/,10431_1556554449.jpg,yt*8-4yjShG43E*00:00:00,African Championships,https://www.judobase.org/files/persons//2015/04//55911_55910_alomadi-laurent-001.jpg,https://www.judobase.org/files/persons//2019/04//10431_1556554449.jpg
1222,205502,2795,3740,3740,1,3,00:05:00,0,0,0,1,0,0,0,1,0,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,masters2015_m_p100_0002,0,,,Masters Morocco 2015,2015-05-23,masters2015,Rabat,2015,Seniors,240,+100,7,2015/05/23,MATIASHVILI Levani,f8de1d3d,MATIASHVILI,Levani,v1668001403,KRAKOVETSKII Iurii,cbbebb1e,KRAKOVETSKII,Iurii,v1701677807,Georgia,GEO,6,Kyrgyzstan,KGZ,84,/2019/02/,3740_1550242162.jpg,/2023/03/,2795_1679510221.jpg,yt*kGjVACwiWfA*00:00:10,Masters,https://www.judobase.org/files/persons//2019/02//3740_1550242162.jpg,https://www.judobase.org/files/persons//2023/03//2795_1679510221.jpg
1239,239826,15056,4525,4525,1,3,00:02:17,1,0,0,1,0,0,0,0,1,0,0,1,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_mri2015_m_p100_0002,0,,,African Open Port-Louis 2015,2015-11-07,cont_open_mri2015,Port-Louis,2015,Seniors,240,+100,7,2015/11/07,ABDURAKHMONOV Mukhamadmurod,433b472a,ABDURAKHMONOV,Mukhamadmurod,v1690299478,PERRINNE Sebastien,3815476d,PERRINNE,Sebastien,v1652345218,Tajikistan,TJK,88,Mauritius,MRI,69,/2023/07/,4525_1690299478.jpg,/2022/05/,15056_1652345215.jpg,,African Open,https://www.judobase.org/files/persons//2023/07//4525_1690299478.jpg,https://www.judobase.org/files/persons//2022/05//15056_1652345215.jpg
1307,246619,23556,1254,1254,1,3,00:01:09,1,0,0,0,0,0,0,0,1,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_tun2016_m_p100_0002,0,,,African Open Tunis 2016,2016-01-16,cont_open_tun2016,Tunis,2016,Seniors,240,+100,7,2016/01/16,BELREKAA Mohamed Sofiane,8a31b66a,BELREKAA,Mohamed Sofiane,v1641984533,ALENEZI Mubarak,76d1e6b9,ALENEZI,Mubarak,v1501058090,Algeria,ALG,50,Kuwait,KUW,87,/2020/01/,1254_1578138321.jpg,/2015/04/,57366_57365_.jpg,,African Open,https://www.judobase.org/files/persons//2020/01//1254_1578138321.jpg,https://www.judobase.org/files/persons//2015/04//57366_57365_.jpg
1119,118277,14568,14528,14568,1,3,00:05:00,1,1,1,3,1,0,0,2,0,1,1,1,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_kaz2013_m_p100_0002,0,,,Grand Prix Almaty 2013,2013-09-28,gp_kaz2013,Almaty,2013,Seniors,240,+100,7,2013/09/28,MAKHMUDOV Dilmurod,dbe3ad6c,MAKHMUDOV,Dilmurod,v1429099265,ABUSSALIKHOV Saulet,d4f8d164,ABUSSALIKHOV,Saulet,v1429099265,Uzbekistan,UZB,17,Kazakhstan,KAZ,14,/2013/09/,27565_27564_0007.jpg,/2013/09/,27678_27677_1.jpg,,Grand Prix,https://www.judobase.org/files/persons//2013/09//27565_27564_0007.jpg,https://www.judobase.org/files/persons//2013/09//27678_27677_1.jpg
1122,118617,9125,4525,4525,1,3,00:05:00,0,1,1,4,0,0,0,2,0,1,1,2,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_uzb2013_m_p100_0002,0,,,Grand Prix Tashkent 2013,2013-10-04,gp_uzb2013,Tashkent,2013,Seniors,240,+100,7,2013/10/04,ABDURAKHMONOV Mukhamadmurod,433b472a,ABDURAKHMONOV,Mukhamadmurod,v1690299478,BUTAEV Mukhriddin,6e5482bc,BUTAEV,Mukhriddin,v1478691354,Tajikistan,TJK,88,Uzbekistan,UZB,17,/2023/07/,4525_1690299478.jpg,/2011/08/,12857_12856_DSC_062001.jpg,,Grand Prix,https://www.judobase.org/files/persons//2023/07//4525_1690299478.jpg,https://www.judobase.org/files/persons//2011/08//12857_12856_DSC_062001.jpg
1129,121025,10511,15123,10511,1,3,00:03:47,1,0,2,5,1,0,0,1,0,0,2,4,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_uae2013_m_p100_0002,0,,,Grand Prix Abu Dhabi 2013,2013-11-22,gp_uae2013,Abu Dhabi,2013,Seniors,240,+100,7,2013/11/22,KHAKHALEISHVILI Rostomi,c392cce7,KHAKHALEISHVILI,Rostomi,v1642763324,ZOUANI Bilal,5b3f1c39,ZOUANI,Bilal,v1427200421,Georgia,GEO,6,Algeria,ALG,50,/2013/11/,29323_29322_Copy-of-khakhaleishvili.jpg,/2012/03/,16945_16944_18--ZOUANI-Billel-OPEN.jpg,,Grand Prix,https://www.judobase.org/files/persons//2013/11//29323_29322_Copy-of-khakhaleishvili.jpg,https://www.judobase.org/files/persons//2012/03//16945_16944_18--ZOUANI-Billel-OPEN.jpg
1130,121493,676,3394,676,1,4,00:05:00,0,0,0,3,0,0,0,1,0,0,0,2,0,,best 32,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gs_jpn2013_m_p100_0002,0,,,Grand Slam Tokyo 2013,2013-11-29,gs_jpn2013,Tokyo,2013,Seniors,240,+100,7,2013/11/29,MEYER Roy,fb4ff521,MEYER,Roy,v1637662761,BONDARENKO Stanislav,93c773e5,BONDARENKO,Stanislav,v1605800575,Netherlands,NED,28,Ukraine,UKR,9,/2019/11/,3394_1573291329.jpg,/2018/12/,676_1546083419.jpg,,Grand Slam,https://www.judobase.org/files/persons//2019/11//3394_1573291329.jpg,https://www.judobase.org/files/persons//2018/12//676_1546083419.jpg
1131,121961,15133,1850,15133,1,3,00:05:00,1,1,0,2,1,0,0,2,0,1,0,0,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_kor2013_m_p100_0002,0,,,Grand Prix Jeju 2013,2013-12-07,gp_kor2013,Jeju,2013,Seniors,240,+100,7,2013/12/07,BAEG Chiu-Sung,dd8261e4,BAEG,Chiu-Sung,v1429099265,BOBIKOV Roman,eec6eba3,BOBIKOV,Roman,v1540898313,Republic of Korea,KOR,15,Russian Federation,RUS,7,/imported/,2548_0931600000604.jpg,/2013/11/,29345_29344_.jpg,,Grand Prix,https://www.judobase.org/files/persons//imported//2548_0931600000604.jpg,https://www.judobase.org/files/persons//2013/11//29345_29344_.jpg
1169,146429,8402,16616,16616,1,3,00:02:43,1,0,0,2,0,0,0,0,1,0,0,2,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,juaopen_tpe2014_m_p100_0002,0,,,Asian Open Taipei City 2014,2014-07-27,juaopen_tpe2014,Taipei City,2014,Seniors,240,+100,7,2014/07/27,LEE Hwajoon,25a8c71f,LEE,Hwajoon,v1429099265,ERDENEBILEG Amartuvshin,d4f99f8e,ERDENEBILEG,Amartuvshin,v1434289877,Republic of Korea,KOR,15,Mongolia,MGL,61,/2014/07/,33784_33783_100-LEE-HWA-JOON.jpg,/2011/07/,10701_10700_amartuvshins.jpg,,Asian Open,https://www.judobase.org/files/persons//2014/07//33784_33783_100-LEE-HWA-JOON.jpg,https://www.judobase.org/files/persons//2011/07//10701_10700_amartuvshins.jpg
1174,158999,16421,712,712,1,3,00:00:31,1,0,0,0,0,0,0,0,1,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,jua_sen2014_m_p100_0002,0,,,Asian Games Incheon 2014,2014-09-20,jua_sen2014,Incheon,2014,Seniors,240,+100,7,2014/09/20,TANGRIEV Abdullo,6b64aece,TANGRIEV,Abdullo,v1568896807,HO Han boon,315f5ca3,HO,Han boon,v1442207891,Uzbekistan,UZB,17,Singapore,SGP,191,/2019/09/,712_1568896807.jpg,/2014/06/,33097_33096_Passport-photo---HO-Han-Boon.jpg,,Asian Championships,https://www.judobase.org/files/persons//2019/09//712_1568896807.jpg,https://www.judobase.org/files/persons//2014/06//33097_33096_Passport-photo---HO-Han-Boon.jpg
1178,163609,3901,225,225,1,3,00:05:00,0,0,1,5,0,0,0,2,0,0,1,3,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_uzb2014_m_p100_0002,0,,,Grand Prix Tashkent 2014,2014-10-16,gp_uzb2014,Tashkent,2014,Seniors,240,+100,7,2014/10/16,BATTULGA Temuulen,84b3a3a2,BATTULGA,Temuulen,v1580196589,TUROBOYEV Shukhrat,f25b29cf,TUROBOYEV,Shukhrat,v1489561940,Mongolia,MGL,61,Uzbekistan,UZB,17,/2019/01/,225_1546590253.jpg,/imported/,5498_1028400000600.jpg,yt*KZ0vXOcD-dI*00:00:10,Grand Prix,https://www.judobase.org/files/persons//2019/01//225_1546590253.jpg,https://www.judobase.org/files/persons//imported//5498_1028400000600.jpg
1181,169745,4663,13278,13278,1,4,00:04:52,1,1,0,0,0,0,0,0,1,1,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gs_uae2014_m_p100_0002,0,,,Grand Slam Abu Dhabi 2014,2014-10-31,gs_uae2014,Abu Dhabi,2014,Seniors,240,+100,7,2014/10/31,KOKAURI Ushangi,dc4f7517,KOKAURI,Ushangi,v1687082926,HORAK Michal,1b4339d7,HORAK,Michal,v1546438568,Azerbaijan,AZE,8,Czech Republic,CZE,32,/2023/06/,13278_1687082926.jpg,/2019/01/,4663_1546438568.jpg,,Grand Slam,https://www.judobase.org/files/persons//2023/06//13278_1687082926.jpg,https://www.judobase.org/files/persons//2019/01//4663_1546438568.jpg
1185,170773,17672,2289,17672,1,3,00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_chn2014_m_p100_0002,0,,,Grand Prix Qingdao 2014,2014-11-19,gp_chn2014,Qingdao,2014,Seniors,240,+100,7,2014/11/19,KAMBIEV Aslan,7f7e5e8e,KAMBIEV,Aslan,v1650023984,NISHIGATA Kenta,26fe58fb,NISHIGATA,Kenta,v1430361060,Russian Federation,RUS,7,Japan,JPN,13,/imported/,3164_1002500001305.jpg,/2015/04/,59519_59518_100------------1.jpg,yt*1gqAt7Y4Klk*00:00:10,Grand Prix,https://www.judobase.org/files/persons//imported//3164_1002500001305.jpg,https://www.judobase.org/files/persons//2015/04//59519_59518_100------------1.jpg
1186,172480,87,14953,14953,1,4,00:05:00,0,0,0,5,0,0,0,3,0,0,0,2,0,last8_rep_35_1-16,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_kor2014_m_p100_0002,0,,,Grand Prix Jeju 2014,2014-11-27,gp_kor2014,Jeju,2014,Seniors,240,+100,7,2014/11/27,GI Geun bae,e3df31de,GI,Geun bae,v1429099265,JONSSON Thormodur,9bbb22c5,JONSSON,Thormodur,v1610958474,Republic of Korea,KOR,15,Iceland,ISL,40,/2013/10/,28820_28819_.jpg,/2021/01/,87_1610958474.jpg,yt*yf6fDzgOxDs*00:00:10,Grand Prix,https://www.judobase.org/files/persons//2013/10//28820_28819_.jpg,https://www.judobase.org/files/persons//2021/01//87_1610958474.jpg
1187,175084,9443,17764,17764,1,4,00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gs_jpn2014_m_p100_0002,0,,,Grand Slam Tokyo 2014,2014-12-05,gs_jpn2014,Tokyo,2014,Seniors,240,+100,7,2014/12/05,IWAO Keita,bca49322,IWAO,Keita,v1692873618,SARNACKI Maciej,b19eb768,SARNACKI,Maciej,v1625575863,Japan,JPN,13,Poland,POL,25,/2023/08/,17764_1692873616.jpg,/2021/07/,9443_1625575863.jpg,yt*yM29DR8H5ec*00:00:10,Grand Slam,https://www.judobase.org/files/persons//2023/08//17764_1692873616.jpg,https://www.judobase.org/files/persons//2021/07//9443_1625575863.jpg
1221,203284,23288,3178,23288,1,3,00:05:00,0,0,0,3,0,0,0,1,0,0,0,2,0,last8_rep_19_1-8,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,jua_sen2015_m_p100_0002,0,,,Asian Championships Seniors 2015,2015-05-13,jua_sen2015,Kuwait City,2015,Seniors,240,+100,7,2015/05/13,ZAIDAN Rashed,9dfede28,ZAIDAN,Rashed,v1562852276,YEA-ON Kunathip,f84393d3,YEA-ON,Kunathip,v1464942890,Saudi Arabia,KSA,182,Thailand,THA,174,/2019/07/,3178_1562852276.jpg,/2015/04/,56482_56481_.jpg,yt*6S8vkQ5yoZg*00:00:00,Asian Championships,https://www.judobase.org/files/persons//2019/07//3178_1562852276.jpg,https://www.judobase.org/files/persons//2015/04//56482_56481_.jpg
1228,214859,4584,11124,11124,1,3,00:03:41,1,0,0,2,0,0,0,2,1,0,0,0,0,last8_rep_19_1-8,Round 1,1436067091188,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_mgl2015_m_p100_0002,0,,,Grand Prix Ulaanbaatar 2015,2015-07-03,gp_mgl2015,Ulaanbaatar,2015,Seniors,240,+100,7,2015/07/03,MASHARIPOV Elyor,9b27ab1f,MASHARIPOV,Elyor,v1453921540,BATSUURI Bat-orshikh,dcfd2537,BATSUURI,Bat-orshikh,v1435919405,Uzbekistan,UZB,17,Mongolia,MGL,61,/2016/01/,73278_73277_3-5--4-5.jpg,/2011/12/,15351_15350_-100kg-Batsuuri-BAT-ORSHIKH.jpg,yt*PpI9ibuLoD0*00:00:00,Grand Prix,https://www.judobase.org/files/persons//2016/01//73278_73277_3-5--4-5.jpg,https://www.judobase.org/files/persons//2011/12//15351_15350_-100kg-Batsuuri-BAT-ORSHIKH.jpg
1232,229317,11154,1083,1083,1,5,01:40:00,1,0,0,3,0,0,0,2,1,0,0,1,0,last8_rep_67_1-32,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,wc_sen2015_m_p100_0002,0,,,World Championships Seniors 2015,2015-08-24,wc_sen2015,Astana,2015,Seniors,240,+100,7,2015/08/24,METTIS Juhan,c19c58bc,METTIS,Juhan,v1658387435,MEREDOV Kakajan,7e83636d,MEREDOV,Kakajan,v1648297925,Estonia,EST,39,Turkmenistan,TKM,62,/2022/07/,1083_1658387433.jpg,/2012/08/,18223_18222_DSC_0880.jpg,yt*TXPjyv49odo*00:00:00,World Championships,https://www.judobase.org/files/persons//2022/07//1083_1658387433.jpg,https://www.judobase.org/files/persons//2012/08//18223_18222_DSC_0880.jpg
1238,238589,12506,4179,4179,1,4,00:01:39,1,1,0,0,0,1,0,0,1,0,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:01:51,0,0,1,0,1,22,2,gs_uae2015_m_p100_0002,0,,,Grand Slam Abu Dhabi 2015,2015-10-30,gs_uae2015,Abu Dhabi,2015,Seniors,240,+100,7,2015/10/30,MALKI El Mehdi,f18b1e17,MALKI,El Mehdi,v1521029596,MISRI Husein,62b86fb5,MISRI,Husein,v1695107362,Morocco,MAR,60,Kuwait,KUW,87,/2018/03/,4179_1521029596.jpg,/2023/09/,12506_1695107360.jpg,yt*4d1rahTGfFk*00:00:03,Grand Slam,https://www.judobase.org/files/persons//2018/03//4179_1521029596.jpg,https://www.judobase.org/files/persons//2023/09//12506_1695107360.jpg
1241,242682,5298,2338,2338,1,4,00:04:08,1,0,1,5,0,0,1,4,1,0,0,1,0,last8_rep_35_1-16,Round 1,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,14,2,gp_chn2015_m_p100_0002,0,,,Grand Prix Qingdao 2015,2015-11-20,gp_chn2015,Qingdao,2015,Seniors,240,+100,7,2015/11/20,SHYNKEYEV Yerzhan,51771841,SHYNKEYEV,Yerzhan,v1427200421,PINEDA Pedro,8392b49c,PINEDA,Pedro,v1616593972,Kazakhstan,KAZ,14,Venezuela,VEN,109,/imported/,3214_1002900000808.jpg,/2021/02/,5298_1613640705.jpg,yt*cEU5mwwkxyc*00:00:09,Grand Prix,https://www.judobase.org/files/persons//imported//3214_1002900000808.jpg,https://www.judobase.org/files/persons//2021/02//5298_1613640705.jpg
1242,243673,87,12236,87,1,4,00:01:31,1,0,0,1,1,0,0,1,0,0,0,0,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:02:25,0,0,1,0,1,21,2,gp_kor2015_m_p100_0002,0,,,Grand Prix Jeju 2015,2015-11-26,gp_kor2015,Jeju,2015,Seniors,240,+100,7,2015/11/26,FIGUEROA Freddy,c8b48314,FIGUEROA,Freddy,v1562955984,JONSSON Thormodur,9bbb22c5,JONSSON,Thormodur,v1610958474,Ecuador,ECU,92,Iceland,ISL,40,/2019/07/,12236_1562955984.jpg,/2021/01/,87_1610958474.jpg,yt*N6FiW28YO0w*00:00:11,Grand Prix,https://www.judobase.org/files/persons//2019/07//12236_1562955984.jpg,https://www.judobase.org/files/persons//2021/01//87_1610958474.jpg
1243,245719,1405,1128,1405,1,4,00:02:32,1,0,0,2,1,0,0,1,0,0,0,2,0,last8_rep_35_1-16,Round 1,0,0,0,0,2020-05-02 00:02:44,0,0,1,0,1,9,2,gs_jpn2015_m_p100_0002,0,,,Grand Slam Tokyo 2015,2015-12-04,gs_jpn2015,Tokyo,2015,Seniors,240,+100,7,2015/12/04,NIKIFORENKO Arturs,984a4984,NIKIFORENKO,Arturs,v1477874384,GARCIA MENDOZA Alex,b9ebdc2f,GARCIA MENDOZA,Alex,v1614011844,Latvia,LAT,42,Cuba,CUB,48,/imported/,1555_0926700002807.jpg,/2017/10/,1405_1506828696.jpg,yt*YWxTUtSaHRU*00:00:11,Grand Slam,https://www.judobase.org/files/persons//imported//1555_0926700002807.jpg,https://www.judobase.org/files/persons//2017/10//1405_1506828696.jpg
1112,117742,3556,4171,4171,1,3,00:05:00,1,1,0,1,0,0,0,0,1,1,0,1,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,cont_open_est2013_m_p100_0002,0,,,European Open Tallin 2013,2013-06-08,cont_open_est2013,Tallin,2013,Seniors,240,+100,7,2013/06/08,VAKHAVIAK Aliaksandr,12bff4bd,VAKHAVIAK,Aliaksandr,v1558182144,ZOHAR Asaf,5d5dc7dc,ZOHAR,Asaf,v1429099265,Belarus,BLR,16,Israel,ISR,24,/2019/05/,4171_1558182144.jpg,/imported/,4995_1027700002308.jpg,,European Open,https://www.judobase.org/files/persons//2019/05//4171_1558182144.jpg,https://www.judobase.org/files/persons//imported//4995_1027700002308.jpg
1118,117959,13377,5807,13377,1,3,00:02:27,1,0,0,3,1,0,0,1,0,0,0,2,0,,best 16,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gp_cro2013_m_p100_0002,0,,,Grand Prix Rijeka 2013,2013-09-14,gp_cro2013,Rijeka,2013,Seniors,240,+100,7,2013/09/14,FERNANDEZ David,1cc4f6a9,FERNANDEZ,David,v1550756149,ANDREEV Sergey,df8cdb7b,ANDREEV,Sergey,v1429099265,Spain,ESP,20,Russian Federation,RUS,7,/2019/02/,5807_1550756149.jpg,/2013/07/,24292_24291_5247.jpg,,Grand Prix,https://www.judobase.org/files/persons//2019/02//5807_1550756149.jpg,https://www.judobase.org/files/persons//2013/07//24292_24291_5247.jpg
1091,119137,6997,9667,6997,1,4,00:05:00,1,0,1,1,1,0,1,1,0,0,0,0,0,,best 32,0,0,0,0,2019-01-18 09:57:48,0,0,0,0,0,0,2,gs_fra2013_m_p100_0002,0,,,Grand Slam Paris 2013,2013-02-09,gs_fra2013,Paris,2013,Seniors,240,+100,7,2013/02/09,SERBEST Burak,466f265c,SERBEST,Burak,v1520795553,BALTAEV Boltoboy,1fbe9e7e,BALTAEV,Boltoboy,v1427200421,Türkiye,TUR,10,Uzbekistan,UZB,17,/2018/03/,9667_1520795553.jpg,/2011/04/,6857_6856_Baltaev1.jpg,,Grand Slam,https://www.judobase.org/files/persons//2018/03//9667_1520795553.jpg,https://www.judobase.org/files/persons//2011/04//6857_6856_Baltaev1.jpg
